year,date,WLN,method,clitellata_hirudinida,insecta_ephemeroptera,insecta_odonata,insecta_hemiptera,insecta_coleoptera,insecta_diptera,insecta_trichoptera,gastropoda_basommatophora,crustacea,mollusca
2001,6/13/01,H-4,BT3,0,0,0,27,1,0,0,0,0,0
2001,6/14/01,MH-6,DN,10,0,5,0,0,0,0,2,3,0
2001,6/14/01,MH-6,BT1,3,0,3,24,10,0,0,3,0,0
2001,6/14/01,MH-6,BT2,0,0,0,0,0,0,0,0,0,0
2001,6/14/01,MH-6,BT3,5,0,14,154,69,0,0,13,0,0
2001,6/17/01,IGH-11,DN,0,0,2,0,0,0,1,9,50,0
2001,6/17/01,IGH-11,BT1,8,0,0,239,132,0,3,0,25,0
2001,6/17/01,IGH-11,BT2,4,1,1,64,10,0,1,2,24,0
2001,6/17/01,IGH-11,BT3,14,0,0,46,9,0,0,1,10,0
2001,6/18/01,IGH-1,DN,1,0,15,5,26,0,0,0,0,0
2001,6/18/01,IGH-1,BT1,8,0,8,16,69,0,0,0,0,0
2001,6/18/01,IGH-1,BT2,0,0,7,5,35,0,0,0,0,0
2001,6/18/01,IGH-1,BT3,0,0,2,0,0,0,0,0,0,0
2001,6/18/01,IGH-1,DN,0,0,22,0,0,0,0,7,0,0
2001,6/18/01,IGH-1,BT1,5,0,18,14,17,0,0,2,0,0
2001,6/18/01,IGH-1,BT2,0,0,0,0,0,0,0,0,0,0
2001,6/18/01,IGH-1,BT3,0,0,0,0,0,0,0,0,0,0
2001,6/21/01,MH-2,DN,0,0,0,0,0,0,12,2,1,0
2001,6/21/01,MH-2,BT1,11,0,1,39,23,0,0,0,50,0
2001,6/21/01,MH-2,BT2,4,0,2,0,7,0,0,3,1,0
2001,6/21/01,MH-2,BT3,10,0,4,56,37,0,0,8,2,0
2001,6/22/01,L-3,DN,2,0,0,0,0,0,0,0,0,0
2001,6/22/01,L-3,BT1,0,0,7,13,2,0,0,3,0,0
2001,6/22/01,L-3,BT2,0,0,0,0,0,0,0,0,0,0
2001,6/22/01,L-3,BT3,0,0,0,0,0,0,0,0,0,0
2001,6/22/01,L-4,DN,0,0,0,0,0,0,0,0,0,0
2001,6/22/01,L-4,BT1,0,0,0,10,6,0,0,0,0,0
2001,6/22/01,L-4,BT2,0,0,0,0,0,0,0,0,0,0
2001,6/22/01,L-4,BT3,0,0,0,0,0,0,0,0,0,0
2001,6/24/01,L-6,DN,0,0,0,0,0,0,0,0,0,0
2001,6/24/01,L-6,BT1,0,0,30,8,8,0,0,0,0,0
2001,6/24/01,L-6,BT2,0,0,0,0,0,0,0,0,0,0
2001,6/24/01,L-6,BT3,0,0,0,0,0,0,0,0,0,0
2001,6/26/01,H-3,DN,1,0,2,0,0,0,0,0,0,0
2001,6/26/01,H-3,BT1,1,1,0,43,2,0,0,0,0,0
2001,6/26/01,H-3,BT2,1,1,0,57,8,0,0,0,0,0
2001,6/26/01,H-3,BT3,0,0,0,19,3,0,0,0,0,0
2001,6/27/01,MH-5,DN,9,0,6,0,0,0,11,300,40,0
2001,6/27/01,MH-5,BT1,3,0,0,14,3,0,2,0,1,0
2001,6/27/01,MH-5,BT2,3,0,1,58,31,0,4,2,1,0
2001,6/27/01,MH-5,BT3,8,0,0,58,21,0,2,2,1,0
2001,6/27/01,L-5,DN,0,0,0,0,0,0,0,0,0,0
2001,6/27/01,L-5,BT1,0,0,0,0,0,0,0,0,0,0
2001,6/27/01,L-5,BT2,0,0,0,0,0,0,0,0,0,0
2001,6/27/01,L-5,BT3,0,0,0,300,5,0,0,0,0,0
2001,6/28/01,MH-7,DN,8,1,0,0,0,0,122,144,342,84
2001,6/28/01,MH-7,BT1,0,0,0,6,0,0,68,1,24,0
2001,6/28/01,MH-7,BT2,0,0,0,37,2,0,29,0,10,0
2001,6/28/01,MH-7,BT3,0,0,0,97,43,0,40,13,82,6
2001,6/30/01,L-6,DN,0,0,2,0,0,0,0,33,1,21
2001,6/30/01,L-6,BT1,0,0,3,0,1,0,1,1,0,0
2001,6/30/01,L-6,BT2,1,0,0,0,3,0,1,2,0,0
2001,6/30/01,L-6,BT3,1,1,5,0,1,0,0,2,0,0
2001,7/8/01,T-1,DN,0,0,3,0,0,0,0,30,0,0
2001,7/8/01,T-1,BT1,0,0,0,1,17,0,0,3,0,0
2001,7/8/01,T-1,BT2,4,0,1,0,3,0,0,0,0,0
2001,7/8/01,T-1,BT3,0,0,4,0,8,0,0,0,0,0
2002,6/13/02,H-4,DN,0,1,0,35,1,0,2,1,0,11
2002,6/13/02,H-4,BT1,0,0,0,7,1,0,0,0,0,0
2002,6/13/02,H-4,BT2,0,0,0,0,0,0,0,0,0,0
2002,6/13/02,H-4,BT3,0,0,0,0,0,0,0,0,0,0
2002,6/15/02,H-3,DN,0,1,8,40,7,0,0,3,0,0
2002,6/15/02,H-3,BT1,0,0,0,10,30,0,0,0,4,0
2002,6/15/02,H-3,BT2,0,0,0,0,0,0,0,0,0,0
2002,6/15/02,H-3,BT3,0,0,0,0,0,0,0,0,0,0
2002,6/22/02,IGH-1,DN,3,0,75,0,0,0,53,23,0,0
2002,6/22/02,IGH-1,BT1,0,0,3,20,3,0,0,0,0,0
2002,6/22/02,IGH-1,BT2,1,0,0,0,0,0,0,0,0,0
2002,6/22/02,IGH-1,BT3,0,0,0,0,0,0,0,0,0,0
2002,7/30/02,IGH-13,DN,24,0,1,0,0,0,1,0,0,0
2002,7/30/02,IGH-13,BT1,205,0,1,142,30,0,0,1,0,0
2002,7/30/02,IGH-13,BT2,0,0,0,0,0,0,0,0,0,0
2002,7/30/02,IGH-13,BT3,0,0,0,0,0,0,0,0,0,0
2002,9/3/02,H-5,DN,1,1,1,0,0,0,0,21,0,0
2002,9/3/02,H-5,BT1,0,4,1,7,7,0,0,17,0,0
2002,9/3/02,H-5,BT2,0,0,0,14,0,0,0,0,0,0
2002,9/3/02,H-5,BT3,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
