year,date,WLN,method,clitellata_hirudinida,insecta_ephemeroptera,insecta_odonata,insecta_hemiptera,insecta_coleoptera,insecta_diptera,insecta_trichoptera,gastropoda_basommatophora,crustacea,mollusca
2018,6/14/18,SSP-3,BT1,1,0,1,186,7,1,0,1,2,0
2018,6/14/18,SSP-3,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/14/18,SSP-3,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/15/18,DC-12,DN,1,0,0,0,0,0,0,2,0,0
2018,6/15/18,DC-12,BT1,1,0,1,104,25,1,0,1,1,1
2018,6/15/18,DC-12,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/15/18,DC-12,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/15/18,R-26,DN,1,0,2,0,0,2,0,1,1,1
2018,6/15/18,R-26,BT1,0,0,1,407,29,2,0,3,0,0
2018,6/15/18,R-26,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/15/18,R-26,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/17/18,DC-4,DN,0,0,1,0,0,0,0,1,1,1
2018,6/17/18,DC-4,BT1,0,0,1,10,1,0,0,0,1,1
2018,6/17/18,DC-4,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/17/18,DC-4,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/17/18,L-7,DN,0,0,0,0,0,0,0,0,0,0
2018,6/17/18,L-7,BT1,0,0,0,3,33,0,0,0,0,0
2018,6/17/18,L-7,BT2,0,0,0,1,12,0,0,0,0,0
2018,6/17/18,L-7,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/17/18,L-8,DN,0,0,0,0,0,0,0,0,0,0
2018,6/17/18,L-8,BT1,0,0,0,2,2,0,0,0,0,0
2018,6/17/18,L-8,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/17/18,L-8,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/17/18,R-1,DN,0,0,0,0,0,0,0,0,0,0
2018,6/17/18,R-1,BT1,0,0,0,59,23,0,0,0,0,0
2018,6/17/18,R-1,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/17/18,R-1,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/18/18,AV-18,DN,3,0,1,0,0,1,0,4,1,1
2018,6/18/18,AV-18,BT1,1,0,0,6,1,1,0,0,0,0
2018,6/18/18,AV-18,BT2,2,0,1,0,1,1,0,0,0,0
2018,6/18/18,AV-18,BT3,1,0,0,1,0,1,0,2,0,1
2018,6/18/18,AV-7,DN,1,0,0,0,0,1,0,2,0,1
2018,6/18/18,AV-7,BT1,1,0,0,3,0,0,0,1,0,1
2018,6/18/18,AV-7,BT2,0,0,0,15,2,0,0,0,0,0
2018,6/18/18,AV-7,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/18/18,DC-2,DN,15,0,3,0,0,3,1,35,240,0
2018,6/18/18,DC-2,BT1,7,0,0,8,2,1,1,0,82,0
2018,6/18/18,DC-2,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/18/18,DC-2,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/18/18,H-6,DN,0,0,0,0,0,0,0,0,0,0
2018,6/18/18,H-6,BT1,0,0,0,6,22,0,0,0,0,0
2018,6/18/18,H-6,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/18/18,H-6,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/18/18,H-57,DN,0,0,0,0,0,0,0,0,0,0
2018,6/18/18,H-57,BT1,0,0,0,131,63,0,0,0,0,0
2018,6/18/18,H-57,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/18/18,H-57,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/18/18,AV-1,DN,2,2,3,0,0,2,4,2,1,0
2018,6/18/18,AV-1,BT1,0,1,2,48,7,2,0,0,2,0
2018,6/18/18,AV-1,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/18/18,AV-1,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/19/18,NCR-2,DN,2,0,0,0,0,1,0,26,100,8
2018,6/19/18,NCR-2,BT1,2,1,0,635,11,0,0,26,2,1
2018,6/19/18,NCR-2,BT2,0,0,1,0,0,0,0,0,0,0
2018,6/19/18,NCR-2,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/19/18,F-3,DN,0,0,0,0,0,0,0,0,0,0
2018,6/19/18,F-3,BT1,0,0,0,0,0,0,0,0,0,0
2018,6/19/18,F-3,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/19/18,F-3,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/19/18,F-9,DN,0,0,0,0,0,0,0,0,0,0
2018,6/19/18,F-9,BT1,0,0,0,0,0,0,0,0,0,0
2018,6/19/18,F-9,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/19/18,F-9,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/19/18,F-7,DN,0,0,0,0,0,0,0,0,0,0
2018,6/19/18,F-7,BT1,0,0,0,165,12,0,1,0,0,0
2018,6/19/18,F-7,BT2,0,0,0,58,3,0,0,0,0,0
2018,6/19/18,F-7,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/19/18,WSP-3,DN,3,0,2,0,0,1,0,0,1,0
2018,6/19/18,WSP-3,BT1,2,1,1,83,8,2,0,0,1,0
2018,6/19/18,WSP-3,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/19/18,WSP-3,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/20/18,E-43,DN,0,0,0,0,0,0,0,0,0,0
2018,6/20/18,E-43,BT1,0,0,0,13,38,0,0,0,0,0
2018,6/20/18,E-43,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/20/18,E-43,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/21/18,DC-2,DN,0,0,1,0,0,1,0,2,1,0
2018,6/21/18,DC-2,BT1,2,0,1,7,12,0,0,2,1,0
2018,6/21/18,DC-2,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/21/18,DC-2,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/21/18,DC-LP,DN,0,0,0,0,0,0,0,0,0,0
2018,6/21/18,DC-LP,BT1,2,0,2,4,5,2,0,1,1,1
2018,6/21/18,DC-LP,BT2,0,0,0,0,0,0,0,2,2,1
2018,6/21/18,DC-LP,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/21/18,R-1,DN,1,0,1,0,0,1,0,2,2,0
2018,6/21/18,R-1,BT1,2,0,1,53,24,0,0,1,2,0
2018,6/21/18,R-1,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/21/18,R-1,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/21/18,WSP-6,DN,0,0,1,0,0,2,0,2,1,0
2018,6/21/18,WSP-6,BT1,2,0,0,20,5,0,0,0,0,0
2018,6/21/18,WSP-6,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/21/18,WSP-6,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/22/18,MH-2,DN,0,0,1,0,0,1,0,2,1,1
2018,6/22/18,MH-2,BT1,0,0,0,0,0,1,0,2,0,1
2018,6/22/18,MH-2,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/22/18,MH-2,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/24/18,AV-20,DN,3,0,0,0,0,1,0,2,1,1
2018,6/24/18,AV-20,BT1,2,0,0,1,2,0,0,2,0,0
2018,6/24/18,AV-20,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/24/18,AV-20,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/25/18,DC-3,DN,2,0,0,0,0,0,0,2,1,0
2018,6/25/18,DC-3,BT1,1,0,0,14,2,1,0,0,1,0
2018,6/25/18,DC-3,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/25/18,DC-3,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/25/18,B-1,DN,0,0,0,0,0,0,0,2,1,1
2018,6/25/18,B-1,BT1,0,0,0,0,0,0,0,1,0,0
2018,6/25/18,B-1,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/25/18,B-1,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/25/18,H-6,DN,0,0,0,0,0,0,0,0,0,0
2018,6/25/18,H-6,BT1,0,0,0,10,13,0,0,0,0,0
2018,6/25/18,H-6,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/25/18,H-6,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/25/18,F-7,DN,0,0,0,0,0,0,0,0,0,0
2018,6/25/18,F-7,BT1,0,0,0,143,12,0,0,0,0,0
2018,6/25/18,F-7,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/25/18,F-7,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/26/18,AV-1,DN,0,0,1,0,0,0,0,1,2,1
2018,6/26/18,AV-1,BT1,1,0,1,18,21,0,0,0,1,0
2018,6/26/18,AV-1,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/26/18,AV-1,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/26/18,MH-19,DN,3,0,3,0,0,1,0,2,1,0
2018,6/26/18,MH-19,BT1,1,0,1,210,3,2,0,2,1,0
2018,6/26/18,MH-19,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/26/18,MH-19,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/27/18,L-8,DN,1,2,3,1,0,3,1,0,1,0
2018,6/27/18,L-8,BT1,0,1,1,0,0,0,0,0,2,0
2018,6/27/18,L-8,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/27/18,L-8,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/27/18,WSP-5,DN,3,0,0,0,0,1,0,4,1,0
2018,6/27/18,WSP-5,BT1,2,0,1,1,1,2,0,2,0,0
2018,6/27/18,WSP-5,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/27/18,WSP-5,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/29/18,DC-11,DN,1,0,0,0,0,0,0,1,1,0
2018,6/29/18,DC-11,BT1,4,0,0,44,0,0,0,1,2,0
2018,6/29/18,DC-11,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/29/18,DC-11,BT3,0,0,0,0,0,0,0,0,0,0
2018,6/30/18,SSP-1,DN,0,0,2,0,0,1,0,0,1,0
2018,6/30/18,SSP-1,BT1,0,1,2,12,1,1,0,0,1,0
2018,6/30/18,SSP-1,BT2,0,0,0,0,0,0,0,0,0,0
2018,6/30/18,SSP-1,BT3,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
